@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'user_noun skysports1_verb greatestgoals_noun europeanfootball_verb cl_adverb 03 04 inter_noun henry_noun 70 yard_noun cut_noun cut_noun leave_verb foot_noun post_noun class_noun'
negative,'i \'m_verb obsessed_adjective werth_noun not_on_noun a jeff_noun carter_noun level_noun a ryan_adjective lochte_noun level_noun i sexual_adjective obsession_noun'
negative,'skype_noun part_noun stupid_adjective microsoft_adjective'
negative,'lack_noun communication_noun nycdoe_noun frustrating_adjective report_verb time_noun work_noun tomorrow_noun uft_noun user_noun info'
positive,'torchlight_noun tomorrow_noun torchlight_adjective list_noun game_noun time_noun i diablo_noun iii_noun 2 promise_noun'
negative,'happy_adjective user_noun upgrade_noun itouch4 itouch laptop_noun'
positive,'friday_adjective night_noun \'the notebook_noun \' tissue_noun ready_adjective lovestory_noun noah_noun ali_verb tears_noun'
positive,'user_noun yeah_noun i user_noun microsoft_adjective metro_noun ui yeah good_adjective android 4 0'
positive,'ahhhhh_noun i hoodie_noun tomorrowwwwww_adverb good_adjective morning_noun'
positive,'laugh_noun time_noun i enter_verb art_noun education_noun part_noun application_noun form_verb nots_noun barmy_noun army_noun ?_noun ?'
positive,'user_noun wife_noun upgrade_verb iphone_noun 4 i_noun siri_noun worth_adjective upgrade_adjective user_noun continue_verb enhance_verb siri_noun'
negative,'i a red_adjective eye_noun flight_noun home_noun ca sit_verb night_noun 1am pst_noun w layover_noun dallas_noun cst clocks_noun push_verb hour_noun'
positive,'user_noun liam_noun payne_noun saturday_noun i buy_noun ticket_noun tmhtour_noun belgium i \'m_verb happy_adjective'
negative,'khader_noun exist_verb israeli_noun high_adjective court_noun hear_verb case_noun khader_noun adnan_noun thursday late_adjective protest_noun'
positive,'i \'m_verb love_verb ios5 update_noun user_noun'
positive,'nice_adjective trivia_noun game_noun google_noun help_verb search_noun URL'
positive,'victor_noun cruz_noun happy_adjective contract_noun negotiation_noun giant_noun tuesday weekl_noun URL'
positive,'4 days_noun vintagenow_adverb not_adverb raise_verb a bundle_noun safe_adjective house_noun woman_noun support_verb attend_verb 0ct_adjective 30th_adjective url_noun'
negative,'user_noun i_verb google_adjective word_noun visigoth_noun apparently_adverb google_verb not_adverb phone_noun freeze_verb'
positive,'nick_noun j_noun day_noun 30 powder_noun puff_noun pants_noun i \'m_verb gonna_verb a stud_noun tomorrow_noun light_noun USER starcevich_adjective user_noun jeffries13'
negative,'i swear_verb tomorrow_noun niner_noun fan_noun start_verb tweet_verb kyle_adjective williams_noun tomorrow_noun i \'m_verb gonna_verb put_verb check_noun'
negative,'fuck_verb band_noun cover_verb friday_adjective night_noun fuck_adverb ricky_adjective martin_verb exist_verb place_noun big_adjective jerk_noun'
negative,'dad_noun builder_noun talk_verb city_noun turn_verb builder_noun sit_verb row_noun aston villa_noun game_noun fuck_noun sake_noun'
positive,'i \'m_verb a great_adjective zulu teacher_noun preschool_noun kid_noun a couple_noun friend_noun contact_noun driver_noun dot_verb aurelia gmail_noun dot_noun'
positive,'great_adjective noel_noun gallagher_noun hit_verb stage_noun st_adjective paul_noun plenty_noun room_noun \'re_verb 4th_adjective row_noun center_noun plenty_noun room_noun pretty_adverb fire_verb'
positive,'mention_noun apple_noun store_noun url_noun rt_noun user_noun great_adjective customer_noun service_noun user_noun store_noun'
negative,'im gonna_verb twitter_verb problem_noun fix_verb asap_adverb'
positive,'david_adjective letterman_noun interesting_adjective show_noun monday_noun locate_verb york city_noun hurricane_noun URL'
negative,'news_noun release_noun 09 october_noun 2012 customer_noun negro_noun grid_noun experience_verb a partial_adjective outage_noun today_noun 5 45pm_adjective url_noun'
negative,'ghost_noun rider_noun 2 bullshit_noun smh_noun red_adjective box_noun tomorrow_noun'
negative,'i grid_noun 11 7 christian_noun drive_verb christianity_noun pregnancy_noun rape_noun science_noun god_noun \'s'
negative,'watch_noun goon_noun 4th_adjective time_noun cry_noun sleep_noun nhllockout_noun'
positive,'not_something_noun user_noun t_noun \'re_verb useless_adjective days_noun yourdaysarenumbered'
negative,'mull_verb google_adjective hmmm_noun shore_noun bout nuther_adjective social_adjective medium_noun profile_noun'
positive,'thought_noun android 4 0 ic_noun excite_verb play_noun feature_noun android google_noun'
negative,'wow_noun genius_noun bar_noun reservation_noun line_noun user_noun ridic_adjective i_noun amuse_verb ugh'
negative,'dear_adjective user_noun send_verb mac_noun book_noun surely_adverb repair_noun'
positive,'i \'m_verb amaze_verb siri_adverb change_verb i phone_noun i not_idea good_noun \'s beta_adjective good_adjective job_noun user_noun wow'
positive,'user_noun i c_noun 3'
negative,'favorite_noun \' russia_noun portugal_adjective clash_noun capello_noun moscow_adverb october_adverb 11 ria_noun novosti_noun russia_noun \'s match_noun portu_noun URL'
negative,'wait_noun hear_verb tomorrow_noun cmag_verb meeting_noun horny_noun coni_noun report_noun baages_noun wait_verb watch_noun grilled_adjective tomorrow_noun cmag_noun a hope_noun'
positive,'i \'m_verb good_adjective gambling_noun i_verb own_verb las_adverb vegas_adverb leave_verb tomorrow_noun morning_noun a weekend_noun dog_noun sit_verb homework_noun not_a bad_adjective week_noun'
positive,'i \'m_verb a user_noun user_noun bit_noun disappointed_adjective i move_noun user_noun user_noun user_noun'
negative,'user_noun dr_verb a twitter_noun tl_noun lol_noun'
positive,'validate_verb microsoft_adjective iscsi target_noun win_verb server_noun 8 work_verb fine_adjective vmware_noun vsphere5 esxi5 error_noun URL'
positive,'a1 live_adjective cebu_noun not_adverb hotel_noun not_on_noun november_noun 23 url_noun cebufinest_adjective'
negative,'1st_adjective time_noun i_verb bring_verb phone_noun harold_noun washington'
positive,'windows_noun runtime_noun net_adjective url_noun dotnet_noun dev_noun winrt_noun microsoft'
positive,'reason_noun celebrate_verb force_verb turnover_noun game_noun sunday_noun york_noun giant_noun URL nfl_adjective nyg_noun giant_noun'
negative,'rewatching_noun tony_adjective parker_noun \'s game_noun winner_noun i not_for_adjective life_noun figure_noun westbrook_verb think_verb USER'
negative,'face_noun recognition_noun unlock_verb cool_adjective works_noun android google_verb icecreamsandwich'
negative,'i want_verb black_adjective forest_noun tomorrow_noun pic_noun leave_verb i \'ll pic_noun snow_noun thanksweather'
negative,'i_noun conclude_verb march_noun windows_noun 7 ultimate_adjective a complete_adjective catastrophe_noun gates_noun lose_verb plot_noun microsoft_adjective'
negative,'user_noun u_noun not_not_pres_verb 2b successful_adjective u_noun country_noun fail_verb mcconnell_adverb wld_adjective real_adjective american_noun not_fanactics_noun'
positive,'weekend_noun begin_verb'
negative,'iphone_noun feature_noun miss_verb user_noun show_verb contact_noun picture_noun contact_noun list_verb simple_adjective 5 major_adjective update_noun'
negative,'fuck_noun sit_verb act_noun \'s d_noun'
positive,'not_adverb free_adjective microsoft_adjective html5 USER_adjective west_adjective coast_noun mountainview_noun redmond_noun portland_noun check_noun URL'
positive,'sneak_noun peek_noun check_noun 12 freebie_noun cvs black_adjective friday_noun link_noun not_adverb _'
negative,'twitter_verb app show_noun conversation_noun i touch_noun a tweet_noun'
negative,'user_noun marie1987 shhhh_verb evil_adjective sith lord_noun user_noun hear_verb ha'
positive,'awesome_adjective tweetup_noun time_noun cebu a rafa_noun tard_noun great_adjective meeting_noun user_noun monday_noun zubuchon_noun'
negative,'user_noun omar_noun wow_noun spur_verb game_noun winner_noun ”_noun feel_verb a lil_adjective lol_noun lakers_noun'
positive,'rt_noun user_noun galaxynexus_noun arrive_verb samsung_adjective google_noun'
positive,'user_noun not_think \'d_verb a bust_noun long_adverb dumb_adjective ass_noun expectation_noun remain_verb not_more guy_noun guy_noun guy_noun guy_noun chant_noun'
negative,'foot_noun hurt_verb'
positive,'gamble_verb chocolate_noun day_noun a successful_adjective theme_noun day_noun work_noun turn_verb chdn_adjective chocolate_noun wed_verb gross_adjective day_noun hope_noun kid_noun gross_adjective stuff_noun'
positive,'user_noun gf_noun iphone4s_verb great_adjective'
negative,'austin_noun river_noun 1st_verb game_noun people_noun suck_verb a rookie_noun chill_noun'
positive,'play_noun ma_noun man_noun love_verb camera_noun iphone4s_adjective user_noun fb_noun URL'
negative,'a fish_noun tank_noun guy_noun name_verb jeff_noun carter_noun sadly_adverb i \'s_verb die_verb URL'
negative,'dr_noun jan_noun radio_noun 2ue_verb tonight_adverb david_adjective oldfield_adjective kevin_noun rudd_noun \'s sad_adjective loss_noun family_noun cat_noun pet_noun deserve_verb honour_verb cos_noun love_verb unconditionally_adverb'
positive,'ticket_noun france_noun belgium_noun netherlands_noun germany_adjective denmark_noun norway_adverb sweden_adjective tmh_noun tour_noun sale_noun tomorrow_adverb good_adjective luck_noun'
positive,'i a citizenship_noun member_noun user_noun god_noun mspegypt_verb microsoft_adjective'
positive,'check_noun video_noun introduce_verb galaxy_noun nexus_adverb simple_adjective beautiful_adjective smart_adjective url_noun 透過_noun user_noun android nexus_adjective google_noun'
positive,'stick_noun stone_noun break_verb bones_noun rugby'
positive,'user_noun add_verb carrier_noun support_noun iphone_noun 4s_verb announce_verb'
positive,'i live_adjective video_noun soul_noun train_noun line_noun whip_noun dazz_noun band_noun mpg_noun url_noun user_noun'
negative,'fuck_verb user_noun die_verb a fucking_adjective blaze_noun not_adverb _'
positive,'notebook_noun greatest_adjective movie_noun create_verb time_noun 3'
positive,'chase_verb northern_adjective light_noun alan_verb tan_noun nice_adjective article_noun photo_noun yest_noun straits_noun times_noun 30 oct_noun page_noun c9'
negative,'user_noun tune_noun not_adverb iphone_verb iphone_noun lonely_adjective silly_noun ios5'
negative,'skype_noun crash_verb microsoft_adjective'
negative,'rick_noun stein_noun incredibly_adverb dull_adjective bring_verb kid_noun \' saturday_noun morning_noun telly_noun pop_noun group_noun stuff_noun sarurdaykitchen'
negative,'user_noun 25 people_noun u go_adjective pro bowl_noun play_noun bear_verb cb_noun \'s gonna_verb prove_verb wrong_adjective sunday_noun'
positive,'twitter_noun hella_noun coo_noun farreal_adjective i love_noun twitter_noun'
negative,'user_noun nyc_noun ?_noun ?'
negative,'omfg_noun tebow_noun \'s_verb a good_adjective fuckingmood_noun'
positive,'excite_verb android feature_noun awesomeness_noun android ic_noun google_noun galaxynexus_noun'
positive,'read_verb nyt_noun interview_noun egyptian_adjective not_mohamed_adjective morsi_noun saturday_verb good_adjective read_verb URL'
positive,'blog_noun post_noun cool_adjective tool_noun microsoft_adjective mouse_noun border_noun URL tool_noun utility_noun microsoft_adjective'
negative,'major_adjective battery_noun drain_noun issue_noun update_verb iphone_noun 4 io_noun 5 user_noun user_noun user_noun'
negative,'miss_verb hooter_noun husband_noun life_noun photoshoot_noun tomorrow_noun guess_verb i \'m_verb gonna_verb drink_noun bottle_noun wine_noun a xanax_noun pass_noun fuck_noun bye_noun'
negative,'world_noun nfl_adjective combine_noun know_verb u a chance_noun 1st pick_noun test_noun positive_adjective marijuana_noun reallystupid_adjective'
positive,'i \'m_verb proud_adjective governor_noun romney_noun \'s hollywood_noun supporter_noun read_verb support_verb governor_noun romney_noun URL'
negative,'i i person_noun excited_adjective beyonce time_noun performer_adjective superbowl_noun'
positive,'exciting_adjective day_noun \'s ice_noun cream_noun sandwich_noun day_noun google_adjective android'
positive,'leave_verb germany_noun tomorrow_noun i repeat_verb pinch_noun'
positive,'jonathan ross_noun amazing_adjective saturday_noun user_noun user_noun show_noun ahhhh_noun wait_noun'
negative,'user_noun not_send_noun iphone_noun preordered_verb 1hr_adjective launching_noun can_noun send_verb 5 10 jackass_noun not_to shoot_verb blend_verb \'em'
negative,'not_replying_adjective work_verb not_sagna_noun lb_noun tv5 shift_verb remember_verb kos_noun jenk_verb play_verb 120 min_noun tues_noun toughcall'
negative,'news_noun sydney_noun oct_noun 12 ani_noun pacer_noun james_noun anderson attack_verb michael_noun clarke_noun a nots_noun pad_noun dressing_noun room_noun afte'
positive,'watch_verb campaign_noun ferrell_noun zack_noun galafianakis_noun good_adjective fun_noun a wednesday_noun hilarious'
negative,'dirt_noun poor_adjective kid_noun 3rd_adjective world_noun country_noun manage_verb money_noun a show_noun kid_noun valley_noun not_adverb __verb'
positive,'user_noun fix_verb ios5 battery_noun drain_noun problem_noun a not_iphone_noun 4 \'s_verb work_verb a champ_noun'
negative,'bad_adjective google_noun not_have a tribute_noun graphic_adjective dennisritchie_noun'
positive,'rt_noun user_noun finally_adverb power_noun volume_noun screenshot_noun not_adverb root_verb require_verb google_adjective ic_noun galaxynexus_noun'
positive,'creative_adjective project_noun work_verb sandy_adjective user_noun i pastel_noun art_noun night_noun'
positive,'i wait_noun negro_noun explanation_noun monday_noun night_noun smh_noun huh_adjective trust_noun issue_noun'
negative,'user_noun \'s a week_noun i pay_verb itunes_noun match_verb i eta_verb a fix_noun'
negative,'shit_noun 10 friday_noun u s_verb postal_adjective service_noun brink_noun default_noun a url_noun swag_noun'
negative,'i rodeo_noun tomorrow_noun night_noun stupid_adjective surgery_noun'
positive,'hey guy_noun tomorrow_noun national_adjective ground_noun hog_noun day_noun i hope_noun post_noun hahahaha_noun'
positive,'thx_noun user_noun thx user_noun hypo_noun d_verb 76 tri_noun x_noun URL'
positive,'user_noun show_verb good_adjective discipline_noun 1st 4 round_noun tonight_adverb frankie a cool_adjective head_noun andthenew'
positive,'tomorrow_noun halloween trend_verb thankyou obvious_adjective lmfao_noun'
negative,'shit \'s sit_verb neighborhood_noun theatre_noun drop_noun thard'
negative,'user_noun monaffal_noun lol_noun i microsoft_adjective dotnet_noun perfect_adjective simple_noun o ay_noun 7aja_verb i hate_noun windows_noun phone_noun p_noun'
negative,'i worn_adjective makeup_noun ash_noun wed_verb o 3 i_noun like_noun anymore_adverb'
positive,'congrats_noun dj_noun \'s 3rd_adjective grade_noun team_noun superbowl_verb i \'ll cheer_verb'
positive,'rt_noun user_noun love_noun ios5 easter_adjective eggs_noun pull_verb middle_adjective top_adjective bottom_noun pull_verb awesome_adjective feature_noun ios5 user_noun'
positive,'microsoft_adjective store_noun offer_verb free_adjective windows_noun phone_verb 7 devices_noun microsoft_adjective microsoftstores_noun URL'
positive,'siri_noun android device_noun i_adverb replace_verb iphone_verb apple_noun google_noun'
negative,'ugh_adjective athens_noun saturday_verb night_noun friday_noun'
positive,'ios5_verb faster_adverb ipad_adjective user_noun'
positive,'infinite_adjective spiral_noun bookcase_noun google_noun book_noun amazing_adjective interest_verb head_verb URL'
negative,'user_noun user_noun twitty_adjective huh_adjective lmao”_noun lol_noun \'s mother_noun correct_adjective'
positive,'big_adjective day_noun tomorrow_noun \'s donut_noun friday_noun USER buy_verb day_noun practice_noun mitt_noun \'s rally_noun'
negative,'wait_verb power_noun tomorrow_noun i_noun \'m_verb a i meet_verb mother_noun nooooooooo_adverb'
positive,'yay_noun payday_noun today_noun i \'ll austin_verb tomorrow_noun nite_adjective leonard_noun cohen_noun i gotsa_noun day_noun weekend_noun hands_noun happy_adjective fukn_noun halloween'
negative,'user_noun user_noun user_noun \'s ppl_adjective stand_noun line_noun hrs_verb new_adjective model_noun sucker_noun'
negative,'ic_noun android kill_verb mango_noun wmp_noun microsoft_adjective rimm_noun kill_verb webos_noun nokia os_noun'
positive,'user_noun babe_verb friend_noun wonder_verb u_noun \'hermes \' lol_noun stupid_adjective q_noun'
positive,'proper_adjective buzz_verb watch_noun vow_noun user_noun tomorrow_noun'
positive,'rt_noun user_noun user_noun a backside_noun eye_noun phone_noun impress_verb USER'
positive,'windows_noun phone_noun 7 5 mango_noun update_noun process_noun schedule_noun URL microsoft_adjective windowsphone_noun mango_noun'
negative,'twitter_noun \'smalfunctioningagain'
negative,'dff_noun twitter_noun laggin_noun showin retweets_noun ur_noun shitt_noun'
negative,'user_noun i_verb commit_verb cloud_noun storage_noun idisk_noun \'s rain_verb not_adverb idisk_adjective plan_noun a service_noun storage_noun'
positive,'awsome ipad_noun i love_noun i love_noun macbook_noun ipod_noun \'s amazing_adjective i love_noun user_noun'
negative,'rafa_noun injury_noun year_noun 1st race_noun m6'
negative,'hey guy_noun user_noun wtf_verb happen_verb iphone4 ios5 suddenly_adverb fade_verb black_adjective vibrate_noun continuously_adverb i reboot_noun'
positive,'i \'m_verb people_noun bitch_verb iphone4s_adjective i_noun \'s smart_adjective phone_noun i \'ve_verb i_verb \'m_verb happy_adjective user_noun'
positive,'lay_verb bed_noun i \'m_verb favorite_adjective app_noun twitternation_noun twitter_noun gt_noun facebook_noun'
positive,'rtUSER_noun twitter_noun impressive_adjective numbers_noun URL_adjective twitter smm_adjective socialmedia_noun'
negative,'twitter_verb sooo_adverb trash_noun ritenow_noun dezz_noun highscoolmemories_noun'
positive,'fyi_noun ridiculously_adverb adorable_verb ladybug_noun larry_adjective bird_noun 1st_adjective piece_noun candy_noun producer_noun director_noun chris_noun koch_noun \'s gorgeous_adjective daughter_noun'
negative,'user_noun hurry_noun release_noun itunesmatch'
positive,'i add_verb profile_noun google_adjective webgl_noun globe_noun project_noun add_verb url_noun vía_verb user_noun'
negative,'user_noun i turn_verb not_adverb __adverb'
negative,'watch_verb 1st_adjective season_noun scandal_noun i olivia_noun pope_verb a bad_adjective girl_noun season_noun 2 dvr_noun'
negative,'user_noun update_noun server_noun timing_noun a week_noun i force_noun a restore_verb w_noun ios5 software_noun lose_verb stuff_noun'
negative,'i steveballmer_adjective microsoft_adjective swallow_noun words_noun yahoo_noun URL'
positive,'hey parent_noun free_adjective tool_noun microsoft_adjective kid_noun safe_adjective online live_adjective family_noun safety_noun URL'
negative,'i_noun channel_noun 7 weather_noun gonna_verb tomorrow_noun taylor_noun swift_adjective singing_noun eewww_noun getoffmytv'
positive,'man_noun pointy_noun multicoloured_verb snake_noun skin_noun cowboy_noun boot_noun a suit_noun axl_noun rise_verb \'s hair_noun \'ve_verb friday_verb heart_noun happy_adjective'
negative,'1 rt_noun user_noun dear_adjective google_noun samsung_noun learn_verb presentation_noun 101'
negative,'dear_adjective user_noun congratulations_noun i sue_verb insurance_noun company_noun manage_verb top_adjective shit_noun list_noun ineedthosepictures_noun'
positive,'felicia \'s_verb mom_noun cleaning_noun table_noun felicia_verb grab_noun key_noun dash_noun freakin mission_noun impossible_adjective'
negative,'user_noun question_noun user_noun remember_verb not_adverb __verb'
negative,'obma_noun fail_verb 2unite_adjective divide_noun sex_noun color_noun party_noun age_noun wealth_noun nevada_noun \'s 1st_adjective governor_noun vote_noun early_adjective romney_noun predict_verb gop_noun win_verb'
positive,'sunday_noun not_and mission_noun impossible_adjective 3 awesome_adjective'
positive,'mission_noun impossible_adjective 3 awesome_adjective'
negative,'USER a people_noun report_verb twitter_noun retweets_noun work_verb a technical_adjective problem_noun'
negative,'google_adjective guy_noun illustrate_verb peril_noun a live_adjective demonstration_noun admirably_adverb galaxynexus_noun ic_noun android'
negative,'brrrr_verb a shock_noun c_adjective windy_noun feel_verb chilly_adjective sun_noun colder_noun siberia_noun tab_noun URL'
positive,'rt_noun user_noun i fu_noun king_noun love_noun user_noun phone_noun siri_noun'
positive,'wait_noun play_noun san_noun fran sunday_noun beat_verb home_noun nfc_noun championship_noun beat_noun'
positive,'hey daryl_noun great_adjective connecting_adjective anti_noun fracking_verb colorado_adverb excite_verb issue_noun deadline_noun nov_adverb 15th_adjective user_noun'
positive,'skype_noun microsoft_adjective family_noun amazing_adjective url_noun welcomeskype_noun'
positive,'i a nice_adjective i_noun not_to_noun play_noun penny_noun saturday_noun a real_adjective problem_noun cougar_noun town_noun love_noun game_noun haha_noun'
positive,'google_noun great_adjective small_adjective business_noun i platform_noun beneficial_adjective feature_noun thought_noun URL'
negative,'khan_adjective chisora_noun be_noun ko_noun haye_noun dizzy_adjective put_noun ass_noun saturday_noun idiot_noun'
negative,'sooo_adverb \'re_verb tell_verb not_adverb drunk_adjective shit_noun cypress_noun game_noun tomorrow_noun talk_noun shit_noun cypress_noun kid_noun'
positive,'user_noun a backside_noun eye_noun phone_noun impress_verb USER'
positive,'i_noun i a heart_noun attack_noun jason_noun wu_verb \'s collection_noun charlotte_noun rampling_adjective night_noun URL'
positive,'user_noun garden_noun geniusbar_noun replace_verb macbook_noun keyboard_noun crack_verb wristpad_noun lunch_noun break_noun today_noun warranty_noun'
positive,'user_noun eleanor_noun follow_verb user_noun birthday_noun 14th_adjective regret_noun'
positive,'excited_adjective head_noun florida_noun tomorrow_noun participate_verb tyrf strikeforce_noun fl_noun 4 mittromney_noun tcot_noun txcot_noun dallasgop_noun'
positive,'rock_verb good_adjective girl_noun user_noun gym_noun rock_noun a treadmill_noun involve_verb'
positive,'today_noun national_adjective kiss_verb day_noun coz_noun \'s work_noun day_noun tomorrow_noun'
negative,'rt_noun user_noun nigga_noun act_noun baseball_noun have_noun star_noun game_noun'
positive,'charity_noun work_verb days_noun URL billgates_noun philanthropy_verb microsoft_adjective'
negative,'nobel_noun peace_noun laureate_noun jose_noun ramos_noun horta_verb warn_verb monday_noun syria_noun risk_verb a somalia_noun voice_verb pessim_noun URL'
positive,'factsaboutme_noun i bear_verb day_noun 2nd day_noun chinese_adjective year_noun immediately_adverb i lots_noun redpacket_noun d_noun'
positive,'i \'ll stop_verb love_verb jennette_noun 31st feb_adjective february_adjective 28 days_noun not_not_3'
positive,'unexpected_adjective workshop_noun iphone4s user_noun yesterday_noun awesome_adjective not_of_noun info_noun notjustaboutthephone_noun USER'
negative,'i notice_verb huddlestone_noun hater_noun conspicuous_adjective absence_noun yesterday_noun assist_verb bale_noun 1st goal_noun thfc'
positive,'i ♥_noun user_noun URL'
positive,'watch_verb campaign_noun i realize_verb step_noun brother_noun funniest_verb ferrell_adjective movie_noun 2nd place_noun'
negative,'bad_adjective times_noun u miss_verb waterloo_noun road_noun thursday tenerife_noun not_realise_noun episode_noun notfair_noun'
positive,'rt_noun user_noun telegraph_noun report_verb big_adjective threat_noun facebook_noun power_noun user_noun shift_verb twitter_adverb google_adjective URL'
negative,'wow_adjective lots_noun negative_adjective comment_noun windows8_verb user_noun blog_noun i hope_noun microsoft_adjective listening_noun keepthedesktop_noun'
positive,'android ic_noun pretty_adverb good_adjective not_adverb worth_adjective 4 0 numbering_noun leap_noun google_noun'
positive,'i \'m_verb tweet_adjective i not_remember_noun spell_noun i straight_adjective google_noun'
positive,'user_noun katie_noun ha tomorrow_noun day_noun'
negative,'user_noun a not_flacco_noun a 0 3 qbr_noun sunday_noun vet_noun qb_verb a bad_adjective day_noun'
positive,'microsoft_adjective powerpivot_noun user_noun power_noun create_verb compelling_adjective service_noun bi_noun solution_noun infinitywebinar_noun'
positive,'user_noun user_noun user_noun apple_noun sell_verb 4 million iphone_noun 4s unit_noun weekend_noun steve_verb job_noun brilliance_adjective life_noun iphone_verb rva'
negative,'thankfully_adverb \'s_verb germany_adjective home_noun january_noun dangerous_adjective'
negative,'knicks_noun heat_noun game_noun tomorrow_noun night_noun bibleball_noun i_adverb \'d play_verb watch_verb day_noun'
negative,'turn_verb computer_noun not_adverb fix_verb not_to_noun fuck_noun user_noun i \'m_verb genius_noun bar_noun complain_verb annoy_verb'
positive,'10 ps_noun launch_noun game_noun wed_verb love_verb hope_verb dream_verb sony_noun gentle_adjective opm_noun a console_noun URL'
positive,'i participate_verb a google_adjective hangout_noun user_noun tomorrow_noun i_noun \'m_verb super_adjective excited_adjective check_noun URL'
positive,'obama_noun good_adjective israel_noun ten_noun million_noun american_noun polls_noun tuesday_verb vote_verb a url_noun'
positive,'watch_verb david_adjective letterman_noun audience_noun play_verb nd_noun thing_noun i \'ve_verb tonight_adverb'
negative,'nokia chief_noun executive_noun a microsoft_adjective mole_noun url_noun stephen_adverb elop_noun accuse_verb destroy_verb nokia microsoft_adjective buy_noun cheap_noun'
negative,'machine_noun gun_noun kelly_noun concert_noun 30th user_noun bout 2 shut_noun bitch_noun'
negative,'user_noun i apps_noun i update_verb original_adjective \'folder \' location_noun painful_adjective'
positive,'user_noun download_verb io_noun 5 prove_verb popular_adjective user_noun URL'
positive,'android 4 0 ice_noun cream_noun sandwich_noun smartphone_verb operate_verb system_noun outdated_verb androidbeam_noun wowww_noun google_noun'
positive,'pray_noun mohamed_verb morsi_noun not_adverb egypt_verb continue_verb a leader_noun freedom_noun peace_noun url_noun'
negative,'rt_noun user_noun twitter uh show_verb retweets_noun ill_adjective facebook_noun'
negative,'google_verb uphill_adjective battle_noun facebook_noun sean_noun parker_noun url_noun google_noun'
negative,'user_noun user_noun 1 user_noun delp_noun ham_noun jenelle_noun lie_verb 1st hosp_noun \'s weird_adjective keiffer_noun \'s'
positive,'northern_adjective light_noun sale_noun tomorrow_noun wexham cup_noun bull_noun sale_noun sale_noun elite_noun female_adjective holstein_noun jersey_noun a real_adjective treat_noun a sale_noun trick_noun'
positive,'7 15pm_adjective tomorrow_noun night_noun i a date_noun denzel_noun flight_noun i_noun wait_noun'
negative,'i_adverb absolutely_adverb not_offing_adjective clue_noun user_noun mean_verb authorization_noun'
negative,'user_noun problem_noun ipad_verb open_adjective user_noun crash_noun app_verb user_noun fault_noun'
positive,'user_noun 10 rumour_noun \'s true_adjective weekend_noun'
negative,'bummer_noun user_noun ipad_verb fantasy_noun football_noun app_noun crash_verb not_sure_noun \'s app_noun user_noun io_noun 5 apps_noun run_verb'
negative,'user_noun user_noun epicfail_noun'
positive,'4 million_noun a weekend_noun 16 s_noun madness_verb not_this user_noun'
positive,'omg_noun i \'ve_verb a fucking_adjective chocolate_noun victoria_noun sponge_noun fridge_noun mama_noun daddy_noun \'s play_noun kabaddi'
positive,'happy_adjective 20th_adjective nick_noun j_noun chain_noun'
negative,'microsoft_noun \'s steveballmer_noun attack_noun android phone_noun windows7mobile gay_adjective metro_noun url_noun USER'
positive,'love_noun ios5 easter_adjective eggs_noun pull_verb middle_adjective top_adjective bottom_noun pull_verb awesome_adjective feature_noun ios5 user_noun'
positive,'你好_noun learn_verb mandarin_noun upcoming_verb trip_noun hong_adverb kong_verb i gotta_verb hand_noun user_noun iphones_verb uber_noun flashcard_noun apps_noun'
negative,'user_noun realise_noun 50 years_noun barbz_adverb sit_verb a nursing_noun home_noun want_verb rim_noun video_noun'
negative,'capello_noun bemoan_verb language_noun barrier_noun russia_noun russia_noun coach_noun fabio_noun capello_noun speak_verb monday_adjective frustration_noun la url_noun'
negative,'notice_verb music_noun bittersweet_adjective symphony_noun credit_verb mick_adjective jagger_noun keith richards_noun find_verb dislike_noun'
negative,'kinda_noun not_to stay_verb home_noun cry_noun day_noun tomorrow_noun'
negative,'i update_noun io_noun 5 lose_verb phone_noun let_noun sign_noun itunes_noun thanks_noun USER'
positive,'awesome_adjective service_noun user_noun store_noun pc_noun chris_noun'
positive,'watch_verb grey_adjective liam_noun neeson_noun twitter_noun friend_noun recommend_verb \'s good_adjective tuesday_adjective night_noun \'s_verb not_adverb __verb'
negative,'men_noun tomorrow_noun hard_adjective patrol_noun cif turn_noun let_verb hope_noun i'
negative,'not_realize_noun voice_noun rigged_adjective cassadee_noun pope_noun sing_verb sign_verb band_noun hey_noun monday_noun dia_noun meg_noun dia_noun'
positive,'february_adjective 13th_adjective day_noun buddy_noun valentine_noun day_noun desperation_noun day_noun'
negative,'fact_noun microsoft_verb a qrcode_adjective colour_noun code_noun show_verb format fail_verb opinion_noun URL'
positive,'user_noun user_noun'
positive,'capello_noun time_noun russia_noun win_verb big_adjective match_noun russia_noun manager_noun fabio_noun capello_noun thursday intend_verb URL'
negative,'january_noun jones_noun jason_noun wu_noun i adore_noun january_noun \'s red_adjective carpet_noun not_for_noun nude_adjective black_adjective mesh_noun meh_noun pic_noun twitter_noun mv5nl3h3'
positive,'shout_noun boy_noun user_noun fight_noun tomorrow_noun night_noun las_verb vegas_adverb rfa card_noun \'s put_noun work_noun i need_noun luck_noun'
negative,'raider_noun defense_noun come_verb pressure_noun offense_noun run_verb asap_noun'
negative,'dear_adjective google_noun samsung_noun learn_verb presentation_noun 101'
