"negative","well...i wanted to go to the black forest tomorrow and take pics of the leaves. now i'll have to take pics of the snow. #thanksweather"
"negative","I have concluded, having used it since March, that Windows 7 Ultimate is a complete catastrophe. Mr Gates, you have lost the plot #Microsoft"
"negative","@LiterallyFedUp U just dont want pres 2b successful u rather see country fail like McConnell said;Wld real americans do this? no. Fanactics!"
"positive","And my weekend begins!!!"
"negative","The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss"
"negative","Fuck SAT! ACT is where it's at! :D"
"positive","If you didn't know - Free #Microsoft #HTML5 @Webcamps on West Coast MountainView Redmond Portland check them out  http://t.co/L86OWQRE"
"positive","SNEAK PEEK: Check out the 12 Freebies you can get at CVS on Black Friday! Link in the first comment:"
"negative","#twitter app also doesn't show me the conversation when I touch a tweet."
"negative","@Lisa_Marie1987 shhhh. the evil sith lords @apple may hear you ha!"
"positive","Another awesome tweetup (this time in Cebu) with a Rafa-tard! Great meeting you @scorpio1641! Thank you! See you, Monday. Zubuchon on us!!!"
"negative","“@Fcken_Omar: Wow!!!!!!!!! Spurs with the game winner!” Makes me feel a lil better lol #Lakers"
"positive","RT @SamsungMobileCA: #GALAXYNexus has arrived! #Samsung #Google"
"positive","@HABraCHadabra don't think he'd be a bust as long as dumb ass expectations remain where they should. No more GUY GUY GUY GUY chants."
"negative","My foot hurt"
"positive","Gambled on Chocolate Day as a successful theme day at work..turns out chdn DO like chocolate. Wed. is Gross Day. Hope kids like gross stuff."
"positive","Thank you @apple. My new gf(iphone4s) is great!  She does everything!"
"negative","This is Austin Rivers 1st game and people sucking him he a rookie chill !"
"positive","Play on ma man. Loving the camera in the #iphone4s. Well done @apple  #fb http://t.co/tmdFqRe1"
"negative","as some of you may know, we have a fish tank & this little guy is named Jeff Carter. sadly, i think he's dying http://tmblr.co/ZcB21yVkzz2R "
"negative","Dr Jan Radio 2uE tonight with David Oldfield re Kevin Rudd's sad loss of family cat. Pets deserve honouring cos they love unconditionally."
"positive","Tickets for the France, Belgium, Netherlands, Germany, Denmark, Norway, and Sweden TMH tour go on sale tomorrow! Good luck! :)"
"positive","I became a #Citizenship #Member at @Microsoft ...Thanks #GOD :) #MSPEgypt #Microsoft"
"positive","Check this video out -- Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/fiTI6ZIA 透過 @youtube #android #nexus #google"
"positive","Sticks and stones may break my bones, but Rugby does it better!"
"positive","@Apple will be adding more carrier support to the iPhone 4S (just announced)"
"positive","CAN I LIVE IN THIS VIDEO? Soul Train Line Let It Whip Dazz Band.mpg: http://youtu.be/eWVxLTnkx7c  via @youtube"
"negative","FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO."
"positive","The Notebook may be one of the greatest movies created of all time<3"
"positive","Chasing the Northern Lights by Alan Tan. Nice article and photo in yest Straits Times - 30 Oct Page C9."
"negative","@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5"
"negative","#Skype often crashing: #microsoft, what are you doing?"
"negative","Rick Stein really is incredibly dull. Bring back kids' Saturday morning telly please. You know, with pop groups and stuff #sarurdaykitchen"
"negative","@RSherman_25 People say u won't go to the Pro Bowl because of the play of the Bears CB's. How are you gonna prove them wrong on Sunday?!"
"positive","#Twitter is hella coo... like farreal i love twitter."
"negative","@PRINCE_NYC end up looking like 👹"
"negative","OMFG YES TEBOW MIGHT BE GONE. THAT'S HOW TO GET ME IN A GOOD FUCKINGMOOD."
"positive","So so excited for all of the new Android features! Awesomeness :) #Android #ICS #Google #GalaxyNexus"
"positive","Did anyone read the NYT interview with Egyptian president Mohamed Morsi on Saturday? Good read: http://www.nytimes.com/2012/09/23/world/middleeast/egyptian-leader-mohamed-morsi-spells-out-terms-for-us-arab-ties.html?pagewanted=all "
"positive","Blog Post: Cool Tool : Microsoft Mouse Without Borders. http://t.co/uM860jFh #Tools #Utilities #microsoft"
"negative","Having major battery drain issue since updating iPhone 4 to iOS 5.  Anyone else? @AppStore @iPhone @apple"
"negative","Missing hooters,my husband,my life,my photoshoot tomorrow,guess I'm gonna drink this bottle of wine with a Xanax and pass the fuck out. #bye"
"negative","How in the world do you go the NFL Combine knowing u have a chance to be 1st Rd pick & test positive for marijuana? #reallystupid"
"positive","I'm proud to be one of Governor Romney's Hollywood supporters! Read about those of us supporting Governor Romney here: http://www.nydailynews.com/news/election-2012/closted-hollywood-republicans-article-1.1188353 …"
"negative","I think I may be the only person around not excited that Beyonce is the half time performer for the Superbowl."
"positive","Exciting day, It's Ice cream Sandwich day ;) #Google #Android"
"positive","leaving for Germany tomorrow : I keep repeating it to myself , somebody pinch me !"
"positive","Jonathan Ross is going to be amazing on Saturday! @ollyofficial and @TheMGeorge in one show....ahhhh can't wait!"
"negative","@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em"
"negative","Sorry for not replying much, working but most want Sagna LB or TV5 shifted but remember Kos and Jenk played 120 mins tues too. #toughcall"
"negative","News: Sydney, Oct 12 (ANI): Pacer James Anderson attacked an ""arrogant"" Michael Clarke with a batsman's pad in the dressing room afte..."
"positive","Just watched The Campaign with Will Ferrell and Zack Galafianakis... Good fun for a Wednesday. #Hilarious"
"negative","How is it the dirt poor kids in 3rd world countries manage to get money to go to a show but kids in the Valley can't?"
"positive","Well @apple fixed my #ios5 battery drain problem with a replacement iPhone 4 -- it's working like a champ now"
"negative","Too bad #google didn't have a tribute graphic for #DennisRitchie."
"positive","RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus"
"positive","What creative projects are you working on during #Sandy ?? @mikesorgatz and I did pastel art last night."
"positive","I can't wait to here this Negros explanation about Monday night!!! Smh un huh trust issues"
"negative","You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?"
"negative","#NEW #SHIT 10 Things to Know for Friday: The U.S. Postal Service, on the brink of default on a second... http://bit.ly/SHGhDu  #NEW #SWAG"
"negative","Wish I was going to the rodeo tomorrow night with everyone :( stupid surgery"
"positive","Hey guys tomorrow is now national Ground Hog day, I hope to see you all post about it!! Hahahaha"
"positive","Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT"
"positive","@frankiegavin1 Out with the old, in with the new, shown good discipline in the 1st 4 rounds tonight Frankie, kept a cool head! #andthenew"
"positive","Tomorrow is Halloween ........... trending? thankyou for the obvious LMFAO"
"negative","Shit's going down this Sat. at Neighborhood Theatre #DROP!THARD"
"negative","@Anas_Monaffal LOL , i do both .. and for sure #Microsoft #DotNet is perfect, simple o ay 7aja ;) .. but sorry I HATE WINDOWS PHONES :P"
"negative","i haven't worn Makeup since Ash Wed. ;o <3 i don't like it anymore ."
"positive","Congrats to DJ's 3rd grade team going to the Superbowl! I'll be there cheering."
"positive","RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple"
"positive","Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/F4HwAN6Q"
"positive","Siri, which #Android device should I replace my #iPhone with? #Apple vs. #Google"
"negative","ugh why everyone going to Athens Saturday night. go Friday!"
"positive","Is it just me or is #iOS5 faster for the iPad? @apple"
"positive","Infinite Spiral Bookcase for #Google Books looks amazing, interested to see where it is headed: http://t.co/RXWD6sN8"
"negative","“@picesbaby123: @Quanway_Twitty Huh?! Lmao” lol that's your mother, correct?"
"positive","Big day tomorrow. It's donut Friday, @jarsuperstar is buying. First day of practice and Mitt's rally."
"negative","wait if the power is out tomorrow then i'm going to miss a new how i met your mother, NOOOOOOOOO"
"positive","yay~ payday today, and i'll be in austin tomorrow nite to see leonard cohen!!! i gotsa four~day weekend on my hands!! happy fukn Halloween!!"
"negative","@phxguy88 @Apple @BGR That's why all the ppl who stand in line for hrs to get the ""newest"" model are suckers..."
"negative","ICS #android is going to kill both Mango #wmp #microsoft and #rimm.  it already killed webOS and Nokia OS..."
"positive","@grandeadoring hi babe, me and my friend were wondering. how do u say 'hermes'? lol sorry for this stupid qs!"
"positive","Proper buzzing to watch The Vow with @_courtssx tomorrow;)"
"positive","RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple"
"positive","Windows Phone 7.5 Mango Update Process Ahead of Schedule. http://t.co/p1hwo73x  #Microsoft #WindowsPhone #Mango"
"negative","#Twitter'sMalfunctioningAgain"
"negative","WHY DFF IS #TWITTER STILL LAGGIN ON SHOWIN WHO RETWEETS UR SHITT"
"negative","@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?"
"positive","Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple"
"negative","Oh and Rafa said before the injury he was having the best year he ever had was 1st in the race... :( #M6"
"negative","Hey guys at @Apple, WTF is happening to #iPhone4, with #iOS5 suddenly fade to black and begin to vibrate continuously, I had to reboot it"
"positive","I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   :)  Way to go @Apple!"
"positive","Laying down on my bed and I'm on my favorite app. #twitternation #twitter &gt; #facebook"
"positive","RT@jeffbullas Twitters impressive numbers  http://t.co/VJRSsfYn #Twitter #SMM #SocialMedia"
"negative","#twitter is sooo trash ritenow with all dezz #highscoolmemories -__-"
"positive","FYI - the ridiculously adorable ladybug Larry Bird gives his 1st piece of candy to is our producer/ director Chris Koch's gorgeous daughter!"
"negative","@apple needs to hurry up and release #iTunesMatch"
"positive","I just add my profile on the #Google+ WebGL Globe project. Add yours ! http://t.co/lpuc3xot vía @AddThis"
"negative","@Skeetskeeeeet & I take turns being absent."
"negative","Watched the 1st Season of Scandal and all I can say Is Olivia Pope is a Bad Girl!!!!!! Got Season 2 on DVR........"
"negative","@apple, your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!"
"negative","I so wish that #SteveBallmer from #Microsoft would have to swallow his words about #Yahoo: http://t.co/XSJGIfop"
"positive","Hey parents! Did you know about the free tools from #Microsoft that help keep your kids safe online? Live Family Safety http://t.co/muuWbGPn"
"negative","I go on channel 7 to see what the weather is gonna be like tomorrow and Taylor Swift singing.. #EEWWW #GETOFFMYTV"
"positive","Hello man in pointy, multicoloured, snake skin cowboy boots, a suit and Axl Rose's hair, you've made my Friday heart even happier."
"negative","+1 RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please."
"negative","Dear @Apple,Congratulations, I am suing my insurance company and you just managed to make it to the top of my shit list. #Ineedthosepictures"
"negative","@PrJusto Don't question the @Apple they will remember your dissent!"
"negative","Obma fails 2unite us, he divides us by sex, color,party,age, wealth Nevada's 1st Latino governor votes early for Romney, predicts GOP win"
"negative","I will sleep in Zachary's truck until Wednesday, but I'll be damned if my cellphone dies because the power is out."
"negative","@ZackSiezmagraff A few people are reporting #twitter retweets not working. Probably a technical problem."
"negative","The #Google guys are illustrating the perils of a live demonstration admirably. #GalaxyNexus #ICS #Android"
"negative","Brrrr that was a shock this am! +2C windy so feels chilly but some sun :) We are colder than Siberia so the tabs... http://fb.me/1ZqR9QCH1 "
"positive","RT @SawyerHartman: I FU*KING LOVE YOU @APPLE this phone is the best thing ever !! SIRI = BEST THING EVER MADE"
"positive","Cannot wait to play San Fran on Sunday. If we can beat them at home for the NFC Championship we can beat them now."
"positive","Hey Daryl! Great connecting at Anti #Fracking Colorado. Excited to have you in next issue. Deadline is Nov 15th. @dhlovelife"
"positive","Welcome Skype to the #Microsoft family. We can do amazing things together. http://t.co/YKCHtu8h #welcomeskype"
"positive","I need a nice can because I want to play Penny Can on Saturday. This is a real problem. Cougar Town just made me love this game. Haha."
"positive","#Google+  great for small businesses? I think so. The platform has some really beneficial features. Thoughts? http://t.co/FytcyEG2"
"negative","Khan says Chisora won't be the same after his KO vs Haye - is he still dizzy from getting put on his ass on Saturday? #idiot"
"negative","Sooo.. What you're telling me is that no one is down to get drunk as shit for the Cypress game tomorrow and talk shit to the cypress kids?"
"positive","@RickySinghPT got a new backside for my eye phone! V impressed with @apple"
"positive","I think I may have a heart attack for Jason Wu's new collection. So Charlotte Rampling in the Night http://pinterest.com/pin/68891069271126578/ …"
"positive","Thanks to @Apple Covent Garden #GeniusBar for replacing my MacBook keyboard/cracked wristpad during my lunch break today, out of warranty."
"positive","@EleanorJCalder Hello, Eleanor. Will you please follow my account @beacaresosa for my birthday on the 14th? please, you won't regret it."
"positive","Excited to head to #florida tomorrow. Participating in the #tyrf #strikeforce to make sure FL goes 4 #mittromney. #tcot #txcot #DallasGOP"
"positive","Rocking out to Good Girl by @carrieunderwood at the gym. How exactly does one rock out while on a treadmill, you may ask? Well, it involves"
"positive","Today is National Kissing Day coz it's no work day tomorrow!!!"
"negative","RT """"@MikeySteez: Niggas act like baseball doesn't have the best All-Star game"
"positive","This is how charity works these days. http://t.co/839klkFH #billgates #philanthropy #microsoft"
"negative","Nobel Peace laureate Jose Ramos-Horta warned Monday that Syria risked becoming a new Somalia as he voiced pessim ... http://tf.to/a7bF6 "
"positive","#factsaboutme When I was born. On that day , it was the 2nd day of Chinese New Year. Immediately , i gotten lots of redpacket :D"
"positive","I'll stop loving Jennette on the 31st Feb. February has only 28 days so it doesn't count. <3"
"positive","We did an unexpected workshop for the #iPhone4S at @apple yesterday and we got an awesome amount of info #notjustaboutthephone @gamerchik16"
"negative","I noticed all the Huddlestone haters were conspicuous by their absence yesterday, particularly when he assisted Bale for the 1st goal #THFC"
"positive","I ♥ @Apple http://t.co/a8on3IAa"
"positive","After watching the campaign again I have realized that Step Brothers is still the funniest Will Ferrell movie but this one is in 2nd place"
"negative","Bad times when u missed Waterloo road last thursday when in Tenerife and dont realise it was the last episode :( #notfair"
"positive","RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t. ..."
"negative","Wow. Lots of negative comments about #windows8 on the @BuildWindows8 blog. I sure hope #Microsoft is listening #keepthedesktop"
"positive","#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google"
"positive","When I'm about to tweet something and I cant remember how to spell I go straight to #Google"
"positive","@naylakigro katie... ha tomorrow is her last day"
"negative","@BullandFox As a point, Flacco had a 0.3 QBR last Sunday. Even vet QB had a bad day."
"positive","#Microsoft #PowerPivot gives users the power to create compelling self-service #BI solutions. #infinitywebinar"
"positive","@apple @jilive @DanielPink: Apple sells 4 million iPhone 4S units in first weekend ... Steve Jobs brilliance lives on for ever! #iphone #RVA"
"negative","Thankfully he's in Germany now. And comes home in January. Still dangerous though."
"negative","Why does the Knicks/Heat game have to come on tomorrow night during BibleBall? Oh well I'd rather play than watch any day!"
"negative","Turns out my computer isn't as fixed as it is meant to be. Fuck you @Apple, I'm going back to your Genius Bar to complain. #annoyed"
"positive","10 PS4 launch games wed love to see. These are our hopes & dreams Sony, be gentle with them: OPM: A new console ... http://bit.ly/YajmSc "
"positive","I will be participating in a Google+ Hangout with @TheEconomist tomorrow! I'm SUPER excited! Check it out: https://plus.google.com/u/0/events/cjead60p8q24qqtmu95cighgeag …"
"positive","Obama is good for Israel: Tens of millions of Americans will go to the polls on Tuesday to vote for a president ... http://bit.ly/TfxqWh "
"positive","Watching David Letterman with no audience but playing like they are still there is the 2nd most brilliant thing I've seen tonight."
"negative","Is #Nokia chief executive a #Microsoft mole? http://t.co/jkOTcrMb Stephen Elop accused of destroying Nokia so Microsoft can buy it cheap."
"negative","Machine Gun Kelly Concert On the 30th!! Me & @LSTREETZ Bout 2 shut this bitch down!"
"negative","@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful."
"positive","@Apple downloads of iOS 5 are proving popular with users  -- http://t.co/NSHLfiUX"
"positive","#android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wowww..  #google"
"positive","Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace. http://lockerz.com/s/244401131 "
"negative","RT @nicolebanyots: #twitter UH, SHOW ME MY RETWEETS, OR ILL GO BACK TO FACEBOOK. K? K."
"negative","Why Google+ Has Uphill Battle Vs. Facebook: Sean Parker http://t.co/L8RSX1Yf #google"
"negative","@MelmurMel @PBandJenelley_1 @vl_delp_ham_ Jenelle lies,1st she said she was alone &the hosp.now she's saying how weird it was for Keiffer's"
"positive","Northern lights sale tomorrow following the Wexham Cup Bull Sale; sale of Elite Female Holstein & Jerseys! A real treat of a sale! No trick!"
"positive","7:15pm tomorrow night I have a date with Denzel! #Flight I can't wait!"
"negative","Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it."
"negative","@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault."
"positive","@HarryJohnson_10 rumour has it, that's true! What we doing this weekend?"
"negative","Bummer!  My @Yahoo! iPad fantasy football app keeps crashing; not sure if it's the app or the new @apple iOS 5. Only two apps running."
"negative","@tomcolontonio @apple #EPICFAIL"
"positive","4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!"
"positive","OMG I'VE GOT A FUCKING CHOCOLATE VICTORIA SPONGE IN THE FRIDGE *oh mama, oh daddy, let's all play kabaddi*"
"positive","Happy 20th Mr. President! Nick J forever off the chain."
"negative","#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay, you metro! http://t.co/sQnE1iLb via @Telegraph"
"positive","Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple"
"positive","你好 ! Currently learning Mandarin for my upcoming trip to Hong Kong. I gotta hand it to @Apple iPhones & their uber useful flashcard apps"
"negative","@NICKIMINAJ you do realise that in like 50 years, us Barbz will be sat in a nursing home still wanting the RIM video :(((("
"negative","Capello Bemoans Language Barrier in Russia: Russia coach Fabio Capello spoke Monday of his frustration at the la... http://bit.ly/Tll9Df "
"negative","Just noticed that the music for Bittersweet Symphony is credited to Mick Jagger and Keith Richards. Find out why and you may dislike them."
"negative","Kinda just want to stay home and cry all day tomorrow..."
"negative","i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple"
"positive","Awesome service from the @apple store in pc. Thanks chris!"
"positive","Watching The Grey with Liam Neeson. One of my twitter friends recommend. And it's really good. Thanks for Tuesday night's entertainment."
"negative","men tomorrow you will have one of your hardest patrols...CIF turn in lets hope i have everything"
"negative","Does everyone not realize the Voice is rigged. Ie cassadee pope sang in the signed band Hey Monday. Or Dia was half of Meg & Dia."
"positive","February 13th, the day before and best buddy to valentines day, Desperation Day"
"negative","The fact that #Microsoft are using a #QRCode alongside one of their colour code shows the format is failing, opinions? http://t.co/BlhHGOpo"
"positive","@DailyDealChat @apple Thanks!!"
"positive","Capello says time for Russia to win big match: Russia manager Fabio Capello on Thursday said that he intended to... http://bit.ly/Q1z5MC "
"negative","January Jones in Jason Wu: Usually I adore January's red carpet looks but this isn't for me. Nude with black mesh =meh pic.twitter.com/mv5Nl3h3"
"positive","Shout out to my boy @JshapMMA who fights tomorrow night on the Las Vegas #rfa card. He's put in the work so I don't need to wish him luck."
"negative","Raiders defense is coming together the pressure is on the offense need another running back asap!"
"negative","dear #google & #samsung... learn some presentation 101 first. please."
"negative","They better take Joe Pa to the Pet Semetary... They may never win agdin"
"positive","@alexisnews You should attend @wftda Champs this Fri/Sat/Sun: top 12 roller derby teams in the WORLD, we play Indianapolis 8pm Friday!!!"
"positive","Nikon contest outlaws film images for first time (update Monday) - http://www.photolice.com/nikon-contest-outlaws-film-images-for-first-time-update-monday/ … - The rules for the Nikon Photo Contest ..."
"positive","Lucky shops are coming to NYC!: The sale of the season hosted by Lucky Magazine with Grammy winner Jennifer Hudson, starts November 1..."
"positive","Watchin Step Up <3 the 1st one is the best with Channing Tatum as the main guy >>>"
"negative","How #Apple eclipsed #Microsoft http://t.co/KxboqsKj"
"negative","Yet more proof the PSNI are a pack of Republican lapdogs! Disgraceful harassment of @williefrazer http://www.youtube.com/watch?v=fXQYQx4s1fQ&feature=youtu.be "
"negative","The World Bank cut its economic growth forecasts for the East Asia and Pacific region on Monday and said there was a risk the slowdow..."
"negative","So rings define talent nowadays ?!-___- RT @JakeMcWavyNYC: @DonManolo_ @mr3spinal none of those guys you named got 3 rings and a finals MVP"
"negative","@sherbetgal yeah xmas eve 2011 rabbit. Your girl is a rabbit or dragon? :) Me and hubby are lao lang liao, so need to jia you for 2014, LOL."
"negative","MetroPCS First to Market with 4G Rich Communication Services: MetroPCS may not be the largest wireless carrier -... http://bit.ly/YsSHPv "
"positive","#iOs5 is nice and as it had to be ! Thanks @Apple"
"positive","Remember Cupid at Convo last year with the bomb candy bar?? If you liked that, you'll LOVE next Tuesday's Tr http://instagr.am/p/RN22SIgREH/ "
"negative","Both the Nexus 4 and Nexus 10 feel much better than I expected (and this is coming from someone tired of 10 Android tabs)"
"negative","Knicks Vs. Pacers in the 2nd Round of Association Mode. Upset the #1 Bulls"
"negative","Indian Air Force may not go with Israel a second time http://www.defensenews.com/article/20121101/DEFREG03/311010007/Indian-Air-Force-Avoids-Israel-Goes-Global-Aerostats?odyssey=nav%7Chead "
"negative","Semi-finals tomorrow are going to be gay..."
"negative","@KushKitty420 you, #Facebook #twitter and the #tv are all #distractions whenever I wanna study ;("
"negative","Is the game this friday against pottstown"
"positive","Thinking Thursday: Your affectionate WORSHIP will lead you into effective WARFARE! ~Narda Goodson, 2012 Narda's Nuggets"
"positive","Glittery nails here I come! Three of the polishes from the Wonderland collection @modelsown http://instagr.am/p/Q69zyVouTr/ "
"negative","I will not be able to handle Harry's voice in Kiss You..and I may not survive after hearing all the songs on Take Me Home in their entirety."
"negative","removing all @apple shit."
"positive","NYTimes: Coach Wants to See You. And Bring Your iPad. http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad"
"positive","Tomorrow is going to be a fun-filled day of emailing people on how and what to do so I can come back to Murray in the spring. #stressful"
"positive","The Grey huhuhuhu #FuckingAwesome #BTWFTR 670 i'm going to sleep i need it tomorrow i've to work"
"negative","I have to go to Chapel Hill tomorrow and the #USPS STILL hasn't contacted me or found my damn SPEECH PROCESSORS!!!! I hate the #USPS"
"positive","Good luck to Infinity's Iain Veitch who competes in the Taiwan #ironman70.3 on Saturday"
"negative","I just need to chill. Can't wait to unleash some aggression at Black Dahlia Murder tomorrow. #GonnaEndALife"
"negative","on hold for another half hour. phone is ringing but no one is picking up.@apple you stink."
"negative","@whiteboytatted @PaperChaseEnt_ y'all tryna fuck with Chapel Hill tomorrow night???"
"positive","Happy Valentine's Day!!! @MAziing: Everyday is the 14th!"
"positive","hai @avrillavigne please hear me :D We Want Avril's New Single maybe just teaser 1st it'll oke for me !"
"negative","The fact that hunter Hayes and Carrie underwood are gonna be here Saturday and I'm not going??? #what #notokay"
"positive","I will consider Arsenal to have the potential to win Premier League this season if only they beat Manchester United tomorrow."
"positive","just #watched Dream High 2 episode 1, I'll watch it tomorrow for next episode :D .."
"positive","@scubaselia fancy going to the leonard cohen concert with me n my madre november 9? It should be heavenly"
"positive","Okay, okay...Saturday OT just became worth it...someone came with Porto's cheese rolls! YUM!"
"negative","Not here in the East:( though...Moon, Jupiter, Capella light up evening sky on November 1 | Tonight | EarthSky http://earthsky.org/tonight/moon-jupiter-capella-light-evening-sky-on-november-1 …"
"positive","Congrats to @MizzouSoccer as Mizzou beats Kentucky 2-1! Tigers advance to face top-seed Florida in the semis on Friday at 6:30 pm! #MIZSEC"
"negative","@apple the reservation system not working, shows no products avail let alone iphone 4s I had the site open in 3 browsers at 9 PM and nothing"
"negative","I'm gonna hit the victor cruz if my classes get cancelled tomorrow"
"negative","#Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/MdQhb6x3"
"negative","Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise"
"positive","Hi, Memi! Thanks for agreeing to lead at SAG! Would you be available for a Sun., any Sun, in Dec rather than Nov 4th? I just learned ..."
"negative","@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever"
"negative","Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/Mn39R2vc"
"negative","And I never had a good time while sat by your bedside with papers and poetry about Estella."
"negative","Not convinced by the Haye v Chisora fight @ Upton Park on Saturday.....personally I'd rather have seen Carlton Cole v Emile Heskey"
"positive","@louisvilleJoke: December 29th will show all the Louisville fans that Kentucky is the best"
"positive","@happinessjean Jean, tomorrow is Free KISSING Day! :) Nothing. Just wanna tell you that"
"positive","Bears announced that they cut former first-round pick Chris Williams. Also signed CB Zack Bowman."
"positive","The Samsung Galaxy Nexus and Ice Cream Sandwich are sick! #android #icecreamsandwich #google"
"negative","@Vinto316 @happymonkeyshoe Id lost interest in Bioshock Infinite with delays etc. I think I may be drawn back in a bit: http://youtu.be/5gBVZj6ROV0?hd=1 …"
"negative","first thing on #google's to do list: hire a performance coach."
"negative","I feel all alone on #twitter. #itstolate"
"positive","Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/pq67GRra #buildingwindows8 @buildwindows8 #tech #microsoft"
"negative","i can talk about Malcolm X all day... like when i got kicked outta school in 8th and 9th grade for being too radical about Black Panthers"
"negative","A 19th journo murdered in Somalia / Tokyo 2020 unveils stadium design rivals/ Why Madrid says it needs 2020 Olympics / http://tinyurl.com/5sbv33m "
"positive","@delena_team heey :) I'm super pumped for #delena's ep 2nite!! so your from Poland? I'm from the US. how old are you? I'll be 21 in Jan!"
"positive","Gonna ride the Love Train tomorrow..dig it ...Soul Train...Ojays. .bad ass...do it... https://www.youtube.com/watch?v=yaNMQg2nYT4&feature=youtube_gdata_player …"
"positive","RT @TripLingo: We're one of a few ""Featured Education Apps"" on the @Apple **Website** today, sweet! http://t.co/0yWvbe1Z"
"negative","#Microsoft Lync crash issue on #Mac OS X 10.7.2 [Fixed] - http://t.co/Gjiu2zz1"
"negative","Screened by RepRisk – #Microsoft will undergo trial for its alleged anti-competitive practices @Microsoft"
"negative","Cba with work tomorrow! #Boring #Blag"
"negative","As previously said the #Oilers WILL indeed announce the Gagner signing within 48 hrs as per a VERY connected Edmonton source. #MSM clueless"
"positive","I still have a lot of candy left anyone want tomorrow :')"
"positive","RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple"
"positive","Dad: what are you going to do in Athens tomorrow? Me: Nothing. Dad: Oh. Ok. Have fun. I like my Father."
"positive","@mayhemmiller Nick Diaz is da Best! Smoke weed every day and drop out of school in 6th grade! Fuck Yeah!"
"negative","Total chaos at @apple store regent street. Like an Ethiopian feeding station. Can't believe this is same co. that makes all that cool shit."
"positive","the fact that we are going to be Sophia grace and rosie at the studio on tuesday makes me soo happy! @cristinarotondo #accents #cuties"
"negative","People getting off Caltrain at 4th and King for the #SFGiants parade are already pretty wasted... at least they didn't drive in I guess."
"negative","Android ice-cream sandwich's ""Face Unlock"" fails to perform recognition when demo'ed on stage :D #google #Nexus http://t.co/CSAeFRHc"
"positive","just found out that the boys will be on ellen on november 9th... AHHH so happy :')"
"negative","Ice cream sandwich, really #google?"
"positive","What I think about #AndroidIceCreamSandwich ? Thats the most delicious piece of sandwich ever. Get me it real fast #GOOGLE !"
"negative","@Apple Siri is down!"
"negative","fancy this @martyn2311 http://www.theemporiumuk.co.uk/psc8.php "
"positive","Who's watching #rhom ?? It's on now :)"
"negative","Yesterday the #NHL cancelled games up to November 1st. The Winter Classic and All-Star game could be in jeopardy soon."
"negative","#Trayvon My daily tweet(s) 10/17 and 10/18 in memory of Trayvon Martin - killed 236 days ago.~May you Rest in Peace~ (Love to the family)"
